filepath,filename,width,height,class,xmin,ymin,xmax,ymax
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001950.jpg,0001950.jpg,1920,1080,rider,1013,629,1070,483
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001950.jpg,0001950.jpg,1920,1080,rider,1021,624,1102,483
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001950.jpg,0001950.jpg,1920,1080,truck,1232,777,1681,440
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001950.jpg,0001950.jpg,1920,1080,car,1557,1015,1920,549
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001950.jpg,0001950.jpg,1920,1080,autorickshaw,733,803,1007,455
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,vehicle fallback,1032,499,1066,455
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,truck,1044,540,1130,453
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,car,1092,561,1169,468
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,car,1121,586,1253,472
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,car,1168,671,1375,479
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,motorcycle,1120,732,1253,530
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,rider,1128,662,1246,467
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,autorickshaw,813,762,1055,453
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,motorcycle,1304,897,1545,562
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,rider,1327,812,1520,478
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,car,1420,833,1920,431
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001860.jpg,0001860.jpg,1920,1080,car,1840,1047,1920,650
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,car,1317,540,1356,489
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,car,1315,630,1405,511
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,car,1383,691,1606,487
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,car,1585,573,1651,513
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,car,1553,878,1921,552
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,bus,710,783,1328,117
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,person,565,722,650,505
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000037_r.jpg,0000375.jpg,1920,1080,person,348,722,466,556
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,car,19,282,114,257
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,car,154,278,205,261
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,car,724,257,798,240
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,rider,851,256,881,235
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,car,1,525,222,423
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,person,545,551,591,419
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001140.jpg,0001140.jpg,1920,1080,bus,1063,1080,1920,1
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,rider,830,544,844,527
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,motorcycle,827,602,855,555
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,rider,823,581,852,531
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,car,841,573,880,534
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,motorcycle,880,578,898,544
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,rider,877,568,899,533
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,car,892,548,908,534
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,autorickshaw,795,580,831,531
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000240_r.jpg,0002400.jpg,1920,1080,autorickshaw,2,1078,252,542
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,autorickshaw,971,521,993,507
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,car,962,519,971,508
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,motorcycle,1043,538,1057,520
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,rider,1041,530,1055,508
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,motorcycle,1081,550,1098,520
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,rider,1081,540,1101,509
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,motorcycle,1238,613,1286,536
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,rider,1234,598,1257,507
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,rider,1236,606,1283,520
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,car,916,626,1043,522
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,autorickshaw,902,531,917,506
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,car,939,523,957,504
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000532_r.jpg,0005325.jpg,1920,1080,traffic sign,797,457,843,415
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,bus,1164,530,1735,356
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,1163,565,1213,483
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,1779,534,1920,451
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,person,1695,493,1742,436
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,person,1737,503,1777,444
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,person,1728,498,1765,445
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,1603,608,1798,477
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,1220,806,1736,432
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,1658,1005,1920,546
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,341,539,597,436
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,car,585,547,712,437
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,autorickshaw,367,547,525,432
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000735.jpg,0000735.jpg,1920,1080,bus,675,679,1173,154
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,autorickshaw,1779,819,1920,515
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,person,1788,648,1829,552
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,person,1753,652,1799,515
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,person,1625,649,1671,489
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,person,1482,665,1530,482
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002985.jpg,0002985.jpg,1920,1080,person,1440,656,1494,482
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,943,463,979,449
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,1017,496,1054,465
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,1034,564,1140,453
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,truck,1083,607,1260,439
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,rider,1005,514,1050,459
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,motorcycle,1020,592,1056,486
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,autorickshaw,769,809,1043,457
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,1183,665,1393,471
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,1292,826,1790,481
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0001905.jpg,0001905.jpg,1920,1080,car,1653,1080,1920,559
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,rider,1153,468,1163,454
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1184,464,1235,450
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1136,480,1170,463
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1112,488,1131,464
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1265,483,1292,456
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,vehicle fallback,1320,500,1389,454
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1378,502,1440,467
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,rider,1351,505,1386,470
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1112,522,1153,472
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1135,548,1184,476
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1160,570,1265,457
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1189,605,1331,482
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1279,687,1579,496
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,bus,517,724,1123,109
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,car,1563,1080,1920,502
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000330.jpg,0000330.jpg,1920,1080,rider,1740,500,1777,476
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,motorcycle,1792,1078,1921,882
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,rider,1831,1019,1921,951
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,autorickshaw,1031,522,1041,505
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,motorcycle,1043,533,1053,517
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,rider,1040,529,1055,508
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,autorickshaw,1053,541,1082,503
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,motorcycle,1044,676,1123,554
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,rider,1051,650,1130,496
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000226_r.jpg,0002265.jpg,1920,1080,autorickshaw,819,793,1051,493
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,car,1,589,33,518
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,motorcycle,217,594,332,514
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,rider,243,578,294,486
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,motorcycle,565,347,618,320
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,rider,583,336,607,313
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,car,478,608,741,500
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,truck,1625,394,1920,273
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,bus,1641,619,1920,387
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,car,1637,709,1809,524
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000825.jpg,0000825.jpg,1920,1080,bus,718,929,1651,1
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,motorcycle,44,544,109,481
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,rider,49,518,96,450
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,car,101,550,356,452
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,car,560,559,755,439
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,car,1522,655,1818,475
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,bus,1488,566,1920,353
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,car,1726,990,1920,449
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000780.jpg,0000780.jpg,1920,1080,bus,729,797,1504,16
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,motorcycle,1299,1080,1653,689
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,rider,1313,998,1583,503
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,car,1246,722,1487,536
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,autorickshaw,875,771,1082,507
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,motorcycle,1120,595,1154,536
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,rider,1118,579,1152,513
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,motorcycle,1148,656,1220,544
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000222_r.jpg,0002220.jpg,1920,1080,rider,1153,637,1212,512
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,car,1319,577,1429,505
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,rider,1296,569,1334,519
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,motorcycle,1275,642,1329,542
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,rider,1275,603,1334,518
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,motorcycle,1382,628,1426,562
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,rider,1399,609,1471,512
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,car,1358,1004,1919,552
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000267_r.jpg,0002670.jpg,1920,1080,autorickshaw,945,820,1197,511
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1043,550,1090,499
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1066,575,1115,509
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1072,605,1152,513
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1119,630,1217,518
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,autorickshaw,1223,520,1305,511
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1197,706,1434,511
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,truck,1305,835,1759,487
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,car,1636,1023,1917,591
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,motorcycle,1109,710,1190,579
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,rider,1123,554,1139,528
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,rider,1098,677,1184,524
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000195_r.jpg,0001950.jpg,1920,1080,autorickshaw,808,845,1080,495
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000271_r.jpg,0002715.jpg,1920,1080,car,1210,607,1333,510
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000271_r.jpg,0002715.jpg,1920,1080,car,1332,731,1613,506
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000271_r.jpg,0002715.jpg,1920,1080,autorickshaw,1027,789,1258,509
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,car,1226,534,1338,465
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,rider,1211,525,1242,478
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,rider,1186,568,1243,475
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,motorcycle,1182,602,1241,500
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,motorcycle,1297,587,1329,535
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,rider,1315,556,1381,470
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,autorickshaw,870,767,1116,465
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0002670.jpg,0002670.jpg,1920,1080,car,1281,939,1891,514
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,256,536,362,499
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,bus,775,784,1378,150
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,bus,1358,551,1576,466
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,rider,1454,537,1493,501
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,1420,546,1489,531
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,1370,705,1567,540
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,1612,558,1683,517
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,truck,1658,612,1820,504
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,1748,617,1898,523
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000046_r.jpg,0000465.jpg,1920,1080,car,1582,855,1895,578
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,motorcycle,126,582,211,527
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,rider,141,572,196,486
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,car,187,592,445,494
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,car,651,600,837,479
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,bus,1538,620,1915,383
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,car,1606,704,1898,511
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,car,1800,1041,1919,485
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000078_r.jpg,0000780.jpg,1920,1080,bus,818,869,1583,59
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,bus,1290,494,1520,419
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,rider,1347,498,1378,468
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,vehicle fallback,1522,494,1584,454
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,car,1289,624,1428,493
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,car,1488,512,1592,447
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,car,1579,514,1674,472
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,motorcycle,1846,643,1919,572
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,car,1454,796,1909,497
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,car,1892,835,1918,573
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,bus,660,725,1297,69
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,person,1,963,40,563
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/0000420.jpg,0000420.jpg,1920,1080,bus,1,347,121,324
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,bus,1581,648,1917,409
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,caravan,1589,955,1917,591
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,car,1598,661,1659,603
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,bus,677,965,1618,45
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,person,352,657,403,507
JPEGImages/frontNear/BLR-2018-05-22_13-01-18_frontNear/000109_r.jpg,0001095.jpg,1920,1080,motorcycle,168,640,295,552
